Data;plano_contas_id;cliente;uf;valor_recebido
2023-07-16;32;da Mata;RN;23076.51
2024-02-08;21;Vieira Campos S.A.;MA;44858.1
2024-04-27;22;da Mata Pires S/A;ES;44973.69
2024-07-31;32;Cunha;RJ;16247.42
2023-12-18;33;Viana Alves - ME;AL;19812.14
2023-12-06;22;Monteiro Moura Ltda.;PE;35168.43
2023-06-02;33;Barbosa Monteiro - EI;MT;40160.49
2025-01-19;11;Lima Ferreira - EI;RS;18155.52
2024-11-09;11;Nunes Caldeira S.A.;PI;24368.79
2024-01-12;32;Lopes Freitas Ltda.;MG;38094.04
2024-03-02;22;Fogaça;RO;7380.93
2023-04-19;12;Mendes;PR;7690.74
2023-07-30;21;Freitas;CE;34858.43
2025-01-22;11;das Neves Fogaça Ltda.;RO;43464.28
2025-02-15;21;Nascimento Pereira S.A.;SC;21382.57
2024-05-01;32;Almeida;PB;10381.77
2024-03-29;22;Moreira;AP;9650.47
2024-02-25;32;Martins Sales - ME;ES;45681.65
2023-04-02;22;Novaes Souza Ltda.;MA;35131.57
2025-01-30;33;da Cruz Oliveira S/A;DF;28052.94
2023-10-16;22;Melo;RR;9227.5
2023-06-17;31;da Cruz - EI;AC;14886.64
2023-10-22;21;Carvalho Oliveira e Filhos;BA;46384.11
2025-01-21;21;Cardoso;GO;19770.75
2024-10-06;11;Freitas e Filhos;ES;26906.09
2024-12-09;12;Monteiro;AM;21557.36
2024-09-28;32;Castro;RN;30107.83
2024-10-09;33;Monteiro Pinto S.A.;AP;4640.67
2024-07-26;21;da Costa;TO;35002.31
2024-09-10;33;Melo e Filhos;GO;1821.35
2024-01-03;32;Nascimento S/A;MT;42702.43
2024-08-15;33;Costela - ME;RN;41567.67
2023-11-06;12;Araújo;AL;46220.9
2023-11-01;12;Correia Moraes e Filhos;SC;20977.8
2024-11-28;12;Caldeira;AC;45271.43
2024-05-01;11;Gonçalves;DF;12542.63
2024-05-01;32;Barbosa Caldeira - EI;TO;24030.84
2025-01-11;31;da Costa Viana - EI;AM;46581.29
2024-03-15;11;Pereira Aragão - ME;RS;13045.07
2024-11-17;22;Lopes Martins e Filhos;RS;41922.77
2023-08-31;11;Monteiro S/A;DF;2168.39
2024-07-21;22;da Conceição;PE;26638.73
2024-07-29;21;Costela Pires e Filhos;RR;21325.0
2023-11-23;33;Teixeira;RN;17511.75
2024-09-28;32;da Rocha Barbosa - EI;PA;42018.7
2023-07-20;22;da Mata;GO;30429.22
2023-04-02;32;da Conceição;RJ;40593.04
2024-01-16;31;Correia;SE;7827.71
2024-07-04;32;Gomes;AP;42418.2
2024-01-16;33;Mendes;BA;27797.03
2025-02-18;11;Nascimento;MG;773.97
2024-05-28;33;das Neves;RR;27858.84
2023-06-26;12;Rocha;AC;18054.5
2024-05-27;32;Souza;BA;1420.54
2023-09-18;21;Oliveira - ME;PR;19693.29
2023-06-11;31;Freitas Cunha S.A.;DF;32444.53
2024-02-22;11;Rocha Lima S/A;SE;31189.64
2023-11-03;21;Moraes - ME;RS;6419.51
2024-09-05;21;Viana S/A;GO;8653.02
2024-09-04;12;da Paz;SE;48194.23
2024-07-29;33;Lopes e Filhos;GO;30358.56
2024-01-31;21;Ribeiro Barbosa - EI;RS;21901.11
2023-12-30;22;Aragão Rezende - ME;TO;49734.33
2025-01-05;31;Lopes;GO;689.86
2024-12-28;32;da Conceição;SE;406.77
2024-09-29;33;Duarte S/A;PR;805.82
2024-11-07;11;da Costa;AC;3268.73
2024-11-17;32;da Mota;SC;29667.29
2024-11-03;21;da Paz;PI;21705.81
2023-06-22;32;Silveira S/A;AM;2859.32
2025-03-15;21;Gomes;AM;39075.88
2023-05-14;32;Mendes - EI;RJ;46742.57
2023-12-02;33;Santos;GO;10880.26
2024-11-07;22;da Cruz;DF;45992.11
2024-02-20;21;Castro Aragão S/A;PI;8310.93
2024-09-29;32;Martins;SC;35744.18
2023-09-23;21;Moraes;SP;7788.02
2024-01-09;22;Duarte;MT;46537.84
2024-10-18;21;Rocha;SC;5559.44
2024-07-08;11;Silveira S.A.;PR;10697.7
2023-12-14;33;Costela;MG;40485.01
2023-07-07;21;Barbosa;PE;11572.78
2024-03-01;21;Lopes;TO;45090.17
2024-03-08;32;Teixeira;DF;29872.81
2025-03-28;11;Gonçalves Teixeira Ltda.;AP;5621.42
2023-09-20;12;Freitas;PE;8975.78
2023-10-03;33;das Neves;GO;27400.23
2025-01-13;21;Duarte Costela S.A.;MS;30941.55
2023-04-01;12;Freitas;DF;1450.01
2023-11-25;31;da Mota Rodrigues Ltda.;RN;41466.54
2024-12-04;32;Gonçalves - EI;ES;21217.98
2023-10-14;31;Cardoso;GO;26157.19
2024-02-04;21;Gonçalves Ltda.;SP;42796.79
2024-12-23;31;Barros;PB;16093.54
2023-05-21;22;Cunha;PA;1421.33
2024-09-12;12;da Paz Fernandes - ME;AM;24888.04
2024-08-14;33;Moura;AC;41813.96
2024-08-17;12;Rocha;AC;35759.59
2024-12-28;21;Silveira Azevedo S/A;SP;25302.61
2024-12-18;33;Ramos;SP;16840.66
2024-09-12;22;Peixoto da Paz S/A;AL;27577.57
2024-04-03;32;Souza;RR;46782.55
2023-04-13;11;Moreira Souza S.A.;DF;22399.37
2024-08-01;21;Teixeira - ME;AM;28733.23
2025-01-07;21;Melo;MT;13457.17
2024-12-26;11;Gonçalves;PI;38437.65
2024-03-12;32;Fernandes;RR;11660.09
2023-09-12;31;da Rocha S.A.;SE;4481.44
2024-06-27;21;Farias Barbosa e Filhos;SC;19649.35
2023-11-26;21;Vieira Barbosa - ME;RR;44692.88
2025-02-14;32;Castro - EI;PA;47710.83
2024-11-22;22;da Cunha - ME;BA;30294.77
2023-04-22;32;Souza;PI;18144.52
2024-10-12;21;Melo;CE;41805.93
2024-04-25;33;Fogaça;AC;42465.22
2025-01-10;12;Monteiro Gonçalves - ME;RN;1123.82
2023-08-09;31;Gomes Aragão - EI;TO;17205.43
2024-09-03;11;Pinto S.A.;RS;39307.82
2023-10-06;32;da Cruz;SP;33195.33
2024-10-13;11;Pinto Costela Ltda.;MA;40492.86
2023-12-22;33;Pires;PR;2885.35
2024-05-24;33;da Paz;AC;9455.09
2024-03-22;31;Costela;SC;12680.09
2023-11-02;22;Barros;AP;22862.6
2024-02-04;21;Cavalcanti;MG;38237.94
2024-10-18;12;Ferreira;MA;13128.22
2024-05-30;12;Ramos;SE;14175.75
2023-11-01;33;Jesus - EI;TO;45747.45
2024-05-13;21;da Paz e Filhos;MT;10061.81
2024-01-31;21;Cunha;TO;16284.49
2024-10-23;22;Cunha;RN;32919.24
2023-11-16;31;Oliveira Ramos - ME;DF;17277.22
2024-10-11;33;Ramos;RS;35400.58
2024-03-29;21;Novaes e Filhos;RN;5164.68
2023-06-17;11;Moreira Barbosa e Filhos;AM;47115.53
2023-05-14;12;Lopes;AM;33684.51
2024-05-25;32;da Luz - ME;CE;36013.98
2023-05-31;22;Azevedo Nascimento S/A;MS;18809.69
2023-07-16;21;Farias;PB;14541.17
2024-03-02;11;das Neves Monteiro - EI;CE;47926.4
2023-12-08;22;Gomes;RJ;41207.48
2024-07-05;31;Gomes;BA;41352.77
2023-06-20;12;Araújo;SC;34292.91
2024-06-20;11;da Luz;RS;8304.1
2024-01-01;31;Cardoso Fogaça e Filhos;AL;39681.59
2023-05-02;21;Silva da Paz e Filhos;AL;30400.35
2023-07-03;33;Teixeira;RR;18564.62
2023-04-08;22;da Paz S.A.;MA;24984.22
2023-10-08;11;Aragão;PB;41518.92
2023-10-13;12;Azevedo Azevedo S.A.;AM;13611.57
2024-02-04;22;Ramos e Filhos;RR;25517.7
2025-03-06;22;Porto e Filhos;MA;1818.5
2024-10-09;33;Gomes Souza Ltda.;AM;45249.34
2023-04-23;33;Cavalcanti S/A;RN;4760.49
2024-09-11;33;Pereira;AC;29686.74
2024-02-18;32;Fernandes;MG;41078.7
2024-05-23;21;Sales;AM;32221.48
2024-09-23;31;Ribeiro;PE;2625.81
2024-08-20;32;Aragão;PR;23550.8
2025-01-26;21;da Mata Ltda.;AC;48835.78
2023-12-30;33;Lopes S.A.;RS;15941.22
2023-11-14;21;Teixeira;SE;970.99
2024-01-09;32;Fogaça;BA;826.9
2025-03-26;33;Castro;MT;19869.0
2023-07-17;22;Melo Gonçalves Ltda.;PE;38894.58
2024-11-17;33;Freitas da Paz e Filhos;BA;2078.56
2024-03-31;22;Martins da Paz e Filhos;RR;22417.66
2024-11-28;22;Ferreira;PA;9183.8
2023-04-06;22;Sales Costela S/A;GO;43349.02
2024-12-13;22;Rezende S/A;GO;11278.95
2025-02-01;33;Peixoto Monteiro S.A.;CE;28969.2
2025-02-01;32;Caldeira;MA;8331.9
2024-05-29;32;Pires;TO;11334.85
2023-09-10;32;Barbosa;RO;25599.16
2023-08-12;32;Viana e Filhos;RN;24197.11
2024-02-10;12;Porto;PE;29862.2
2023-10-23;12;da Rocha;SP;19913.07
2024-11-22;32;Barros;SP;9839.18
2023-06-24;31;Moraes Ltda.;AM;15165.73
2023-04-16;21;da Luz;TO;26242.69
2023-12-26;32;Peixoto;SC;38859.24
2024-07-25;32;Pereira;MG;1362.25
2023-04-17;11;Ribeiro Jesus Ltda.;SP;1434.24
2024-03-27;21;Costa;RN;33189.2
2024-12-16;21;Souza;ES;1877.56
2024-07-16;32;Cavalcanti;DF;24295.42
2024-02-03;12;Lima;GO;37103.11
2024-08-06;33;Moreira Rodrigues Ltda.;RR;20330.09
2023-06-14;12;Araújo - EI;RS;2172.72
2023-05-01;22;Cunha Castro - ME;DF;11492.23
2024-09-29;31;Ferreira S/A;PI;1376.62
2024-02-07;32;Peixoto e Filhos;RN;24241.55
2024-02-21;32;Almeida Pereira Ltda.;CE;20454.34
2024-07-25;11;das Neves Pinto Ltda.;RN;27920.25
2023-05-06;31;da Mata;PI;22687.63
2023-03-30;21;Araújo;PR;35819.44
2025-03-05;33;Jesus;RS;13985.16
2023-11-02;31;Oliveira;CE;48062.92
2023-04-07;12;Araújo - ME;SC;13727.49
2024-06-28;22;da Rocha da Paz - ME;MT;7195.97
2024-12-09;11;Fernandes da Costa e Filhos;MA;7641.78
2023-05-19;21;Freitas S.A.;RN;25303.3
2023-09-08;31;da Mota;MS;41812.61
2023-08-23;32;Carvalho e Filhos;PA;23452.83
2023-10-02;11;Teixeira Mendes S.A.;PI;6831.99
2023-05-06;22;Silva;RJ;16534.29
2024-07-30;33;Costela S/A;TO;43316.85
2024-03-06;11;Lima;BA;15965.83
2023-04-17;32;Novaes Lopes - EI;PE;48995.87
2024-08-19;31;Cardoso;CE;24027.04
2024-09-05;31;Rezende;DF;20519.88
2024-08-21;21;da Luz;RS;12822.14
2024-12-10;33;Barbosa - EI;MG;42267.74
2024-11-25;11;Barros;MS;32889.16
2024-03-04;33;Moraes Barbosa S/A;AP;41861.89
2023-09-26;31;Freitas;TO;43435.42
2023-06-10;33;Nogueira;PI;24658.97
2025-02-03;33;Costela Fogaça S/A;MA;1645.45
2024-09-08;33;Viana da Mata e Filhos;AL;9874.08
2023-10-27;21;Ferreira Moraes Ltda.;PB;11270.94
2024-12-12;33;Pinto;RJ;10598.08
2023-09-28;11;Ferreira S/A;SC;7103.29
2024-07-21;12;Barbosa;AC;35380.37
2024-08-01;33;Lima da Cruz - EI;PA;33942.48
2023-12-24;12;Alves Barros S.A.;MG;9439.7
2023-08-05;12;da Mata;MA;26721.15
2023-06-03;33;Alves - ME;PA;18156.16
2024-05-08;22;das Neves;MT;38155.96
2024-05-01;21;Santos;RR;28284.34
2023-06-19;22;Freitas;AP;5944.66
2023-08-14;21;Moura;DF;45534.61
2023-05-30;33;Silva - ME;MA;2427.77
2023-06-20;33;Novaes e Filhos;TO;47075.92
2025-01-13;12;da Costa Pereira e Filhos;SP;35272.24
2023-08-12;11;da Costa;RJ;42145.21
2024-12-26;22;Rocha;PR;34363.8
2024-01-10;11;da Rocha;GO;17829.56
2024-02-24;31;Moreira;PR;17545.47
2025-03-08;32;Fogaça;MS;7875.27
2023-12-30;12;da Rocha - ME;ES;21354.41
2024-10-21;32;Mendes Mendes Ltda.;CE;10013.63
2024-11-16;33;Gonçalves;GO;20508.25
2023-05-06;21;Azevedo Santos - EI;PR;16778.92
2024-05-25;21;Pires;SE;39814.63
2024-04-23;12;Costela;MT;33641.05
2023-09-10;11;da Costa;MS;37948.79
2024-04-25;31;Costa e Filhos;RN;42672.92
2025-01-18;31;Cavalcanti;PB;9372.64
2024-05-06;21;Ribeiro - EI;RR;36997.37
2023-06-10;33;Sales;PR;34426.24
2023-11-07;31;Lopes Ltda.;TO;12173.18
2025-03-29;11;Barros Ltda.;MA;7301.9
2023-05-16;12;da Mota Santos S/A;SE;34287.12
2024-09-22;21;Ramos e Filhos;AC;26885.18
2023-10-17;11;Alves S.A.;MG;1063.24
2024-05-31;33;Fernandes Lima Ltda.;AP;26847.53
2024-02-23;12;Alves Nunes S/A;PE;12533.87
2025-01-23;12;da Cruz;PA;39406.93
2024-02-13;12;Costela - ME;BA;22038.23
2023-09-19;31;Santos;AC;22767.52
2023-09-18;22;Aragão - ME;PB;29897.43
2024-04-05;12;Araújo S/A;GO;12766.19
2024-03-28;33;Pires;MG;35567.76
2023-10-10;31;da Cruz;MG;40506.73
2023-12-22;32;Souza;MT;47976.91
2024-07-09;31;Nogueira;PE;44520.44
2023-08-22;12;Jesus;PB;43400.99
2025-02-09;31;Nunes;PR;22436.76
2024-10-03;33;Almeida Carvalho - ME;GO;31941.07
2024-03-22;22;Correia e Filhos;SE;4148.84
2023-11-11;33;Rodrigues;RS;45755.88
2023-06-26;31;Pires - ME;TO;1125.86
2024-06-07;11;Porto;TO;7222.79
2024-05-08;11;Rezende;ES;49606.49
2025-01-26;33;Porto Ltda.;BA;19994.81
2023-05-30;33;Nogueira Costela - ME;RS;2611.31
2024-08-21;21;Barros S/A;BA;12260.49
2025-02-06;31;Campos;MG;10986.93
2023-04-23;32;Lopes Pinto - EI;AC;32385.73
2025-01-18;22;Ferreira S/A;RR;48982.81
2024-07-23;11;Ribeiro da Rocha Ltda.;PR;25875.4
2023-05-20;33;Cavalcanti Farias - ME;BA;42487.47
2023-08-14;11;Aragão;SC;7143.98
2024-03-27;31;da Rosa Ltda.;PB;18382.69
2024-12-15;12;Jesus e Filhos;RJ;31166.64
2025-02-24;21;Nunes da Cruz - ME;RS;14667.89
2024-02-26;31;Teixeira Ltda.;PA;14576.03
2024-07-02;32;da Cruz Oliveira - EI;DF;9067.99
2023-06-30;22;Souza Azevedo e Filhos;AC;37018.04
2024-06-06;33;Costela;AM;8231.99
2024-03-25;12;Monteiro;SC;10358.43
2024-08-28;21;Pires;RO;9556.87
2023-08-10;12;Rodrigues Costela S.A.;RO;10541.04
2024-06-06;11;da Mota;RR;27976.44
2024-05-06;22;Nascimento;AL;15490.87
2023-05-03;32;Rocha;GO;9971.28
2024-10-30;31;Rocha Ltda.;SE;26103.93
2024-08-18;12;Nunes - ME;SC;17394.86
2023-05-10;21;Martins - ME;SP;660.69
2024-06-07;33;Ribeiro;MA;24509.53
2024-09-19;22;da Conceição S/A;TO;49505.77
2024-08-20;11;Rodrigues;AP;18564.59
2025-02-11;11;Vieira da Rosa S.A.;PI;8214.25
2024-06-29;33;Araújo e Filhos;MG;32492.94
2023-06-23;11;Farias - EI;MS;2092.79
2024-09-07;21;Pires Moraes S/A;TO;20533.99
2024-01-27;22;Teixeira;TO;28174.61
2024-10-05;12;Moreira Duarte Ltda.;RN;18510.75
2023-10-11;22;Dias;AM;30490.15
2023-12-30;31;Pires Ltda.;ES;14230.67
2023-04-13;21;Jesus;PR;7200.54
2023-10-17;33;Carvalho;AC;44973.16
2024-04-19;31;Novaes Campos Ltda.;MA;14318.51
2025-02-05;22;Santos;GO;35542.7
2024-09-12;32;Moura;TO;15102.89
2023-11-10;21;Farias;RJ;4924.95
2023-09-18;22;Ferreira e Filhos;ES;10695.65
2023-08-13;21;Barros Moreira - EI;RJ;46726.24
2023-07-09;11;das Neves;AC;14243.03
2024-02-29;33;Nogueira;AP;27293.67
2023-04-23;11;da Costa;MG;974.51
2024-06-03;21;Melo;PE;3709.36
2024-07-04;31;Rocha;GO;28912.46
2024-04-20;32;Martins;PR;28976.08
2025-02-24;22;Ramos S.A.;AM;42572.85
2024-12-18;12;Aragão S/A;MT;31849.64
2023-05-30;11;Costela Ferreira S/A;MT;19915.38
2023-12-14;31;Cavalcanti Peixoto e Filhos;PB;47674.95
2023-06-19;12;da Paz S/A;SP;17637.43
2024-08-21;12;Vieira Cardoso S.A.;SC;37603.34
2024-01-19;21;Teixeira;MT;27551.88
2023-10-25;32;Sales Gonçalves S.A.;PE;20126.53
2024-05-16;31;Castro - ME;MT;22613.53
2024-03-19;32;Farias - EI;AP;12032.22
2024-08-05;33;Almeida;AL;36107.42
2023-07-20;22;Alves;CE;6109.36
2024-06-22;22;da Cruz;TO;34560.64
2023-12-13;11;Rezende;AM;28824.44
2025-01-07;33;Peixoto;AL;34195.47
2025-01-19;31;Santos - EI;CE;23762.96
2024-03-24;22;Pires Almeida e Filhos;PE;34318.72
2023-07-10;12;Rodrigues;AC;22030.54
2024-02-11;32;Silveira;MA;10716.04
2023-08-10;31;Silva;SC;22993.54
2025-01-23;22;Novaes;MT;24848.79
2024-03-26;12;Souza;PE;27200.23
2024-04-07;32;da Cunha Souza S/A;SP;20834.21
2024-12-13;22;Vieira Rodrigues S/A;SE;31014.32
2024-12-06;32;Santos;SE;40512.15
2025-02-16;31;Caldeira;PR;27638.96
2023-08-16;12;da Mata;DF;34509.29
2024-04-20;12;Caldeira - EI;BA;34498.28
2024-01-14;21;Moreira;MA;1920.02
2024-05-15;22;Fernandes;AL;49092.05
2024-08-09;32;Ribeiro;PB;22897.72
2023-05-01;22;Ribeiro;PA;11176.39
2024-12-09;11;Mendes;BA;8103.7
2023-10-02;22;Vieira Fernandes Ltda.;AP;20434.89
2023-10-05;12;Rezende;RJ;43764.76
2023-06-07;12;Costa Gomes - EI;MA;30836.43
2025-03-02;11;Dias S/A;PE;7133.97
2024-01-22;21;Martins;RJ;670.42
2024-05-01;11;Cardoso;PI;48034.51
2024-04-07;11;Castro;PI;4309.76
2023-06-12;12;da Mota Ltda.;SE;13963.09
2024-04-24;22;Lopes da Cunha S/A;ES;33168.04
2023-06-19;12;Fogaça Lopes S/A;AL;13023.73
2023-06-14;21;Santos e Filhos;PB;19672.75
2024-09-22;33;Almeida;SC;2916.02
2023-05-10;21;Ribeiro;ES;10050.83
2024-04-22;12;Silva Ltda.;ES;21511.1
2023-03-30;22;da Mota S.A.;PA;31851.97
2023-11-25;11;Lima Barros - EI;PA;9403.26
2024-12-25;21;Porto;PB;27148.62
2024-06-09;31;Aragão e Filhos;AC;48535.3
2023-07-20;33;Viana S/A;RS;36605.47
2023-12-31;22;Vieira;ES;34480.04
2024-04-21;33;Almeida;TO;30747.59
2023-05-04;31;Vieira;MS;17551.24
2023-04-23;12;da Rosa;GO;5435.64
2023-11-29;12;Monteiro;TO;25037.93
2024-04-13;21;Castro;PE;11555.66
2023-06-16;12;Nogueira;AC;26684.59
2024-10-13;21;Gomes;MT;23484.18
2024-05-30;22;Freitas;AC;19126.67
2023-12-05;21;Martins;PE;36471.83
2023-06-29;22;Correia da Paz S.A.;MT;12430.73
2023-05-01;33;Rodrigues da Cunha - EI;TO;2527.97
2024-02-29;31;Vieira;PA;22345.03
2023-10-09;32;Nogueira;ES;5116.31
2024-06-11;21;Sales;DF;2233.21
2023-11-09;32;Lopes;SC;9574.43
2023-08-17;31;Vieira da Rosa - ME;MG;22206.88
2024-08-09;12;Araújo;RN;29731.3
2024-01-25;33;Correia S/A;BA;3307.62
2024-03-19;33;Pereira Ltda.;MT;19354.53
2023-10-06;22;Azevedo;RN;42820.1
2024-11-01;33;Nascimento - EI;AP;1119.8
2024-07-23;12;da Luz da Costa - ME;RO;17185.41
2023-06-17;31;Moraes S/A;BA;10415.77
2023-08-20;11;Lopes;ES;8961.98
2024-12-13;11;das Neves Teixeira S.A.;MS;38550.09
2024-03-19;31;Carvalho Jesus S/A;PE;4329.37
2024-02-25;11;Cardoso Barbosa e Filhos;AM;49993.63
2024-01-18;31;Freitas Ltda.;SC;1755.0
2025-03-22;11;Dias;CE;2839.32
2024-02-18;22;Cunha - EI;RO;38931.28
2024-05-08;11;Silva S/A;RR;40492.95
2023-04-01;32;da Cunha e Filhos;SC;17908.03
2024-05-25;22;Ferreira;RR;8474.72
2024-02-04;21;Costa;BA;6747.01
2024-08-06;22;Nunes;PA;7291.29
2023-08-07;32;Aragão Ltda.;CE;9841.92
2023-04-25;12;Rezende da Paz S.A.;MS;5670.04
2024-09-16;11;Castro Ltda.;MA;8572.03
2024-10-05;31;Barbosa;RS;30666.33
2024-10-01;32;das Neves;PE;31622.59
2024-01-16;22;Sales Novaes Ltda.;PE;13145.42
2024-09-11;31;Pinto;AC;19659.66
2024-04-25;11;Novaes Mendes e Filhos;GO;48896.36
2025-01-02;21;Moreira;RN;48621.74
2024-07-09;33;Jesus;SC;28534.43
2023-07-18;11;Sales Farias - EI;SC;34542.85
2025-01-25;21;Castro;TO;2794.15
2025-03-03;22;da Costa Moraes S.A.;GO;48596.06
2024-06-05;33;Pinto;AL;30615.84
2023-10-15;12;Jesus - ME;AL;14464.62
2023-05-12;12;Campos;PA;18616.05
2024-06-16;33;da Conceição S.A.;ES;33304.01
2024-07-15;32;Cunha;AC;32127.78
2024-08-09;22;Nogueira e Filhos;PA;2291.36
2025-02-17;12;Moura;GO;29711.95
2025-01-14;11;Barbosa;SP;20030.76
2024-06-04;33;Ferreira Peixoto - ME;MT;40778.22
2024-07-09;22;da Cunha;AP;34645.1
2025-03-10;32;Campos;PE;22536.46
2023-07-11;33;Fernandes;RO;2196.01
2023-12-10;31;Rezende Rocha - ME;ES;38321.9
2025-03-09;11;Pires S.A.;RR;11727.3
2023-10-08;33;Almeida;SE;44754.59
2024-09-01;33;da Cruz Ltda.;RS;18302.28
2023-08-19;31;da Rocha;MS;11785.47
2024-08-26;22;da Rosa;RS;49286.59
2024-06-02;22;Caldeira;AC;37966.89
2024-09-16;32;da Conceição;ES;14523.44
2023-06-18;22;da Mata S.A.;PR;13254.18
2023-09-11;32;Pereira;DF;13577.47
2023-07-30;33;Cunha Correia S/A;PB;2273.21
2024-01-16;22;das Neves;DF;43582.9
2023-05-07;32;Correia Viana Ltda.;RS;38087.8
2023-08-05;31;Novaes S/A;PE;40780.95
2025-02-15;12;Barros S/A;MA;8927.59
2025-02-11;32;Monteiro S.A.;PI;35061.31
2024-01-05;21;Jesus S.A.;MS;3157.43
2023-10-09;12;da Luz;AP;43669.52
2024-09-10;11;Silva S/A;PA;2008.64
2023-11-16;32;Pinto;PA;20553.68
2024-02-02;11;Gomes Farias S.A.;GO;19275.34
2025-01-08;32;Cavalcanti;SP;17229.09
2024-10-09;11;Nogueira;RJ;20224.76
2023-07-17;22;da Cunha e Filhos;TO;11895.65
2024-09-01;22;Moraes;MS;15129.2
2023-05-22;21;da Mata Santos S.A.;AP;46443.66
2023-10-19;21;Ribeiro;PI;42289.97
2023-12-08;33;Nunes da Rocha S.A.;GO;14987.25
2024-12-14;11;Novaes Moura Ltda.;AM;1979.79
2024-11-13;11;Jesus Caldeira - EI;RS;36444.53
2024-07-17;21;Monteiro - ME;ES;2164.35
2023-07-16;32;Monteiro;TO;28402.87
2023-06-13;33;Monteiro Ribeiro Ltda.;PB;10696.38
2024-12-11;12;Rocha;RJ;14316.62
2025-01-26;31;Aragão;PI;47688.48
2024-12-11;21;Nascimento;PI;36555.96
2023-11-26;22;Moreira;MT;9249.82
2024-02-11;12;Teixeira;PR;9443.88
2024-09-29;32;Araújo;PI;9122.93
2024-03-01;33;Moura;AP;30604.35
2023-10-13;12;Porto e Filhos;RN;24677.72
2023-05-03;31;Caldeira Ferreira - ME;GO;4764.47
2023-12-09;31;Moreira;RS;37955.82
2024-09-26;33;Melo Fogaça S/A;PI;15728.99
2025-03-27;21;Nunes;RN;37963.07
2024-07-29;32;Lopes - ME;AP;13418.69
2024-10-23;31;da Conceição S/A;AP;45558.04
2024-07-04;32;da Rocha - EI;BA;26588.85
2023-05-27;31;Teixeira Fogaça - EI;RO;32478.45
2023-07-01;21;Araújo;CE;49758.77
2024-02-15;22;Sales;PI;23651.86
2025-01-17;32;Gomes;PI;46993.05
2025-03-21;11;Ramos;PA;46637.49
2024-07-31;32;Aragão Ltda.;MG;5734.2
2025-01-06;33;Pereira;AM;38551.53
2024-07-31;33;Fogaça Jesus - ME;PB;19950.79
2024-03-31;11;Nunes Ltda.;RR;26049.08
2023-06-30;31;Nogueira Aragão S/A;ES;41894.37
2023-12-24;12;Barros;PB;38129.38
2023-09-22;12;da Luz Martins S.A.;RJ;27259.85
2023-08-29;32;Pereira S.A.;MA;8114.32
2024-09-01;32;Silveira;PR;9472.01
2024-12-12;22;Sales;RJ;23998.4
2023-09-16;32;da Paz;SC;42536.52
2023-10-21;31;Cardoso Rocha Ltda.;PR;49932.15
2023-05-05;11;Pires;MS;11910.41
2024-01-01;21;Carvalho;SE;34080.85
2023-05-28;22;Gomes;MG;47250.89
2024-09-06;33;Barros;CE;23377.44
2023-10-10;33;Fernandes;RJ;48921.29
2023-09-25;33;Duarte da Rosa S.A.;MG;6809.47
2024-04-27;31;Lima;CE;27708.2
2023-11-17;32;da Rocha;PI;25388.3
2024-05-13;12;Moraes Dias - ME;MT;40961.6
2024-03-04;31;Mendes;PR;41679.78
2024-04-23;12;da Conceição;PB;18201.63
2024-07-02;12;da Costa;PR;48032.47
2023-11-28;31;Azevedo;MG;43379.63
2024-11-14;32;Gonçalves e Filhos;AC;28380.75
2024-05-30;11;Rezende S.A.;PI;46719.59
2024-09-19;31;Santos;MG;18674.99
2023-11-29;31;Lima;AL;23906.6
2024-04-06;33;Pires;AM;21959.83
2024-03-15;32;Caldeira;RS;39249.09
2023-06-19;32;da Cunha;AM;34319.83
2024-07-09;22;Martins - ME;MG;15505.43
2024-02-08;33;Campos - ME;SP;4338.73
2024-04-03;12;da Conceição Ramos - ME;AP;1572.09
2024-11-01;21;Cavalcanti;MT;23899.06
2024-08-07;22;Farias da Costa - ME;MT;32970.44
2024-06-26;31;Correia;MG;28416.15
2024-09-30;31;Gonçalves;PR;45833.83
2023-12-10;33;Rocha Almeida S/A;AM;34207.93
2023-07-16;11;Monteiro Castro e Filhos;MA;29775.09
2024-04-27;21;Ferreira;GO;3989.91
2025-01-14;12;Moreira;SP;8909.92
2023-06-03;31;Correia;RS;41100.24
2024-10-14;12;Lima Rodrigues e Filhos;AP;46862.76
2024-05-12;22;Ribeiro;CE;43868.89
2024-12-13;31;da Mota;AP;21289.46
2023-08-21;22;da Mata;RS;4740.25
2024-11-29;33;Rocha Teixeira - EI;BA;27278.47
2024-09-19;33;Azevedo;GO;15009.46
2024-06-01;22;Caldeira;TO;27302.96
2023-06-26;22;Pinto - EI;BA;10671.13
2024-10-11;21;da Cruz Pires S.A.;PB;3555.92
2024-08-29;12;Santos;RJ;19823.66
2024-03-03;12;Barbosa - EI;SC;48810.97
2023-08-16;31;Cunha;MT;17597.76
2023-04-09;32;Costa;RJ;41767.6
2023-07-09;21;Castro Porto e Filhos;DF;2093.81
2024-04-27;12;Vieira;TO;5552.2
2024-07-25;31;Fogaça Carvalho - ME;DF;40806.3
2024-10-31;32;Melo;SE;47196.71
2024-09-14;22;Costa;CE;17474.41
2023-08-22;22;Melo;MG;34185.19
2024-05-14;33;Gomes;SP;31334.41
2024-12-28;33;Gonçalves S/A;ES;24538.55
2023-05-18;22;da Paz;BA;999.77
2024-03-07;22;Moura Aragão e Filhos;MA;31044.16
2024-05-11;21;Barros Costa S/A;RO;11572.28
